jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,obj_id
2458939.9904745,2,1185490472815,18.169599533081055,/ztf/archive/sci/2020/0331/490475/ztf_20200331490475_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1185.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.452800750732422,2.048659916908946e-05,0.04391640052199364,0.11694999784231186,3.799780097324401e-05,ZTF18abrzzyk
2458940.9686921,1,1186468692815,20.189199447631836,/ztf/archive/sci/2020/0401/468623/ztf_20200401468623_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1186.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.718599319458008,1.2618000255315565e-05,0.041882701218128204,-0.08246459811925888,2.314320045115892e-05,ZTF18abrzzyk
2458941.0146991,2,1186514692815,18.948400497436523,/ztf/archive/sci/2020/0401/514664/ztf_20200401514664_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1186.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.099000930786133,3.513069896143861e-05,0.06947249919176102,0.1114870011806488,6.157250027172267e-05,ZTF18abrzzyk
2458941.9356713,2,1187435672815,20.262500762939453,/ztf/archive/sci/2020/0402/435671/ztf_20200402435671_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1187.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.267499923706055,2.9249500585137866e-05,0.029129499569535255,0.09771990031003952,5.007390063838102e-05,ZTF18abrzzyk
2458941.9936574,1,1187493652815,20.758800506591797,/ztf/archive/sci/2020/0402/493611/ztf_20200402493611_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1187.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.291200637817383,1.2217100447742268e-05,0.04121740162372589,-0.10849600285291672,2.134220085281413e-05,ZTF18abrzzyk
2458943.9562153,1,1189456212815,20.24920082092285,/ztf/archive/sci/2020/0404/456215/ztf_20200404456215_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1189.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.270700454711914,6.720630153722595e-06,0.030515799298882484,-0.06034829840064049,1.2155400327173993e-05,ZTF18abrzzyk
2458943.9936111,2,1189493612815,20.584400177001953,/ztf/archive/sci/2020/0404/493611/ztf_20200404493611_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1189.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.256000518798828,3.4349300221947487e-06,0.02196340076625347,0.11195100098848343,5.980400146654574e-06,ZTF18abrzzyk
2458944.9946296,1,1190494622815,20.2091007232666,/ztf/archive/sci/2020/0405/494630/ztf_20200405494630_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1190.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.29330062866211,6.685259904770646e-06,0.03030570037662983,-0.0799638032913208,1.2224400052218698e-05,ZTF18abrzzyk
2458945.0074653,2,1190507462815,20.41080093383789,/ztf/archive/sci/2020/0405/507442/ztf_20200405507442_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1190.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.257099151611328,3.7084500945638865e-06,0.022825799882411957,0.1158209964632988,6.495599791378481e-06,ZTF18abrzzyk
2458953.9468403,2,1199446842815,20.378999710083008,/ztf/archive/sci/2020/0414/446840/ztf_20200414446840_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,1.199446842815015e+18,t,5.0,1199.0,28.0,762.0,3044.4599609375,1380.969970703125,249.5265332,47.2034781,19.93549919128418,0.2149520069360733,1.5393199920654297,20.19029998779297,0.33180001378059387,0.5861709713935852,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,-0.11954899877309799,0.2547549903392792,1.3262300491333008,0.800000011920929,28.04490089416504,0.18872199952602386,2.0,0.8759999871253967,0.6499999761581421,0.660519003868103,0.49011099338531494,1.3476899862289429,7.0,0.0,0.8871430158615112,0.9141200184822083,20.28260040283203,0.4519999921321869,249.5264991,47.2036382,6.34015,26.262500762939453,4.049109975312604e-06,0.0238134004175663,0.10958100110292435,7.085810011631111e-06,ZTF18abrzzyk
2458953.9722917,3,1199472292815,20.035200119018555,/ztf/archive/sci/2020/0414/472280/ztf_20200414472280_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1199.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7106990814209,1.349109993498132e-06,0.02027999982237816,0.19445399940013885,7.354649824264925e-06,ZTF18abrzzyk
2458954.9036458,1,1200403642815,20.45949935913086,/ztf/archive/sci/2020/0415/403438/ztf_20200415403438_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,1.200403642815015e+18,1,7.0,1200.0,28.0,762.0,3057.179931640625,1364.93994140625,249.5262122,47.2034899,20.079099655151367,0.21360599994659424,1.2077800035476685,19.935100555419922,0.2061000019311905,0.6840749979019165,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,-0.2592720091342926,-0.14395500719547272,2.9600000381469727,0.6610000133514404,15.32040023803711,0.5243960022926331,1.0529099702835083,1.1130000352859497,0.8610000014305115,0.37601399421691895,0.2908779978752136,1.292680025100708,3.0,0.0,0.9142860174179077,0.993474006652832,19.91469955444336,0.25369998812675476,249.5264494,47.2035951,8.79023,26.280099868774414,8.229369996115565e-06,0.033891499042510986,-0.08449040353298187,1.467039965064032e-05,ZTF18abrzzyk
2458954.9940625,2,1200494062815,20.471399307250977,/ztf/archive/sci/2020/0415/494051/ztf_20200415494051_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1200.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.273399353027344,3.7904299006186193e-06,0.02311520092189312,0.1083189994096756,6.6397301452525426e-06,ZTF18abrzzyk
2458955.003044,2,1200503042815,20.391199111938477,/ztf/archive/sci/2020/0415/503044/ztf_20200415503044_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,1200.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2731990814209,4.05588980356697e-06,0.023919299244880676,0.11219099909067154,7.0893997872190084e-06,ZTF18abrzzyk
2458954.9036458,1,1200403642815,20.45949935913086,/ztf/archive/sci/2020/0415/403438/ztf_20200415403438_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,1.200403642815015e+18,t,7.0,1200.0,28.0,762.0,3057.179931640625,1364.93994140625,249.5262122,47.2034899,20.079099655151367,0.21360599994659424,1.2077800035476685,19.935100555419922,0.2061000019311905,0.6840749979019165,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,-0.2592720091342926,-0.14395500719547272,2.9600000381469727,0.6610000133514404,15.32040023803711,0.5243960022926331,1.0529099702835083,1.1130000352859497,0.8610000014305115,0.37601399421691895,0.2908779978752136,1.292680025100708,3.0,0.0,0.9142860174179077,0.993474006652832,19.91469955444336,0.25369998812675476,249.5264494,47.2035951,8.79023,26.280099868774414,8.229369996115565e-06,0.033891499042510986,-0.08449040353298187,1.467039965064032e-05,ZTF18abrzzyk
2458955.0062269,2,1200506225215,20.23069953918457,/ztf/archive/sci/2020/0415/506227/ztf_20200415506227_001761_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.200506225215015e+18,t,10.0,1200.0,52.0,1761.0,2119.85009765625,2350.0,249.5264417,47.2035091,19.94969940185547,0.20582999289035797,1.1420400142669678,19.991899490356445,0.3361999988555908,0.07547499984502792,17.767000198364258,0.0729999989271164,6.006999969482422,0.35100001096725464,-0.11470100283622742,0.04224799945950508,1.2247200012207031,0.9369999766349792,730.4990234375,0.23876099288463593,2.0,0.5950000286102295,0.5410000085830688,0.48582398891448975,0.4417319893836975,1.0998200178146362,7.0,0.0,0.9371430277824402,0.9517199993133545,20.42259979248047,0.6291999816894531,249.5264466,47.2035289,7.59689,26.196699142456055,3.8755601963202935e-06,0.023295100778341293,0.0874134972691536,7.0550099735555705e-06,ZTF18abrzzyk
2458955.9134722,1,1201413472815,20.722999572753906,/ztf/archive/sci/2020/0416/413449/ztf_20200416413449_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,1.201413472815015e+18,t,13.0,1201.0,28.0,762.0,3049.199951171875,1359.3199462890625,249.5263298,47.2034915,19.956300735473633,0.15997600555419922,1.3762600421905518,19.91710090637207,0.18219999969005585,0.4771899878978729,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,-0.06669200211763382,-0.03920099884271622,1.4800000190734863,0.9100000262260437,23.302600860595703,0.8059020042419434,1.8755300045013428,0.9210000038146973,0.8220000267028809,0.6222969889640808,0.5554050207138062,1.1204400062561035,5.0,0.0,0.9585710167884827,0.9699879884719849,19.907800674438477,0.22499999403953552,249.5264494,47.2035951,7.74067,26.294300079345703,7.931459549581632e-06,0.03336760029196739,-0.09828589856624603,1.395880008203676e-05,ZTF18abrzzyk
2458955.9350116,2,1201435012815,20.560199737548828,/ztf/archive/sci/2020/0416/435012/ztf_20200416435012_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,1.201435012815015e+18,t,3.0,1201.0,28.0,762.0,3048.969970703125,1362.949951171875,249.5266364,47.2034559,20.181299209594727,0.23733200132846832,1.4549599885940552,20.849000930786133,0.5511999726295471,0.7323740124702454,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.3962379992008209,0.6676589846611023,1.2590500116348267,0.7260000109672546,23.530399322509766,-0.2887910008430481,2.0,0.6330000162124634,0.5130000114440918,0.5027599930763245,0.40744999051094055,1.2339199781417847,4.0,0.0,0.8357139825820923,0.9694759845733643,20.666900634765625,0.5806999802589417,249.5264991,47.2036382,5.61134,26.275299072265625,3.6347000786918215e-06,0.022593900561332703,0.10470599681138992,6.398539881047327e-06,ZTF18abrzzyk
2458956.8229051,2,1202322902815,20.679000854492188,/ztf/archive/sci/2020/0417/322882/ztf_20200417322882_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1202.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.25790023803711,4.884890131506836e-06,0.026204299181699753,0.10808700323104858,8.502550372213591e-06,ZTF18abrzzyk
2458956.8469676,2,1202346962815,20.488000869750977,/ztf/archive/sci/2020/0417/346944/ztf_20200417346944_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.202346962815015e+18,1,12.0,1202.0,28.0,762.0,3055.39990234375,1346.1199951171875,249.5264702,47.2034308,19.887300491333008,0.21747300028800964,1.3541500568389893,19.443300247192383,0.17720000445842743,0.7372750043869019,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.3076170086860657,-0.4439510107040405,1.1364599466323853,0.9049999713897705,17.099700927734375,1.044659972190857,2.0,0.8029999732971191,0.6019999980926514,0.7065820097923279,0.5297160148620605,1.3338899612426758,5.0,0.0,0.7557139992713928,0.8943279981613159,19.40130043029785,0.21289999783039093,249.5264991,47.2036382,5.73158,26.137300491333008,5.424739811132895e-06,0.027590099722146988,0.1075650006532669,9.422369657841045e-06,ZTF18abrzzyk
2458956.8479051,2,1202347902815,20.382699966430664,/ztf/archive/sci/2020/0417/347894/ztf_20200417347894_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1202.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0585994720459,4.810880000150064e-06,0.02597299963235855,0.1099189966917038,8.393850293941796e-06,ZTF18abrzzyk
2458956.8650116,1,1202365012815,20.048500061035156,/ztf/archive/sci/2020/0417/364815/ztf_20200417364815_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1202.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.550899505615234,1.2703199899988249e-05,0.041238799691200256,-0.08687079697847366,2.414029950159602e-05,ZTF18abrzzyk
2458956.886713,1,1202386712815,20.38990020751953,/ztf/archive/sci/2020/0417/386690/ztf_20200417386690_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,1.202386712815015e+18,1,22.0,1202.0,28.0,762.0,3053.9599609375,1355.47998046875,249.5263055,47.2034701,20.097200393676758,0.24171200394630432,1.7718100547790527,19.749000549316406,0.23080000281333923,0.5645769834518433,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.2197750061750412,-0.34820398688316345,2.5199999809265137,0.7549999952316284,18.540199279785156,0.6408830285072327,0.9811679720878601,0.9110000133514404,0.718999981880188,0.36150801181793213,0.28531700372695923,1.2670400142669678,6.0,0.0,0.8185709714889526,0.9659950137138367,19.617599487304688,0.2578999996185303,249.5264494,47.2035951,7.03575,25.89419937133789,1.1890700079675298e-05,0.04062090069055557,-0.10860200226306915,2.1203899450483732e-05,ZTF18abrzzyk
2458956.886713,1,1202386712815,20.38990020751953,/ztf/archive/sci/2020/0417/386690/ztf_20200417386690_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,1.202386712815015e+18,t,22.0,1202.0,28.0,762.0,3053.9599609375,1355.47998046875,249.5263055,47.2034701,20.097200393676758,0.24171200394630432,1.7718100547790527,19.749000549316406,0.23080000281333923,0.5645769834518433,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.2197750061750412,-0.34820398688316345,2.5199999809265137,0.7549999952316284,18.540199279785156,0.6408830285072327,0.9811679720878601,0.9110000133514404,0.718999981880188,0.36150801181793213,0.28531700372695923,1.2670400142669678,6.0,0.0,0.8185709714889526,0.9659950137138367,19.617599487304688,0.2578999996185303,249.5264494,47.2035951,7.03575,25.89419937133789,1.1890700079675298e-05,0.04062090069055557,-0.10860200226306915,2.1203899450483732e-05,ZTF18abrzzyk
2458956.8469676,2,1202346962815,20.488000869750977,/ztf/archive/sci/2020/0417/346944/ztf_20200417346944_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.202346962815015e+18,t,12.0,1202.0,28.0,762.0,3055.39990234375,1346.1199951171875,249.5264702,47.2034308,19.887300491333008,0.21747300028800964,1.3541500568389893,19.443300247192383,0.17720000445842743,0.7372750043869019,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.3076170086860657,-0.4439510107040405,1.1364599466323853,0.9049999713897705,17.099700927734375,1.044659972190857,2.0,0.8029999732971191,0.6019999980926514,0.7065820097923279,0.5297160148620605,1.3338899612426758,5.0,0.0,0.7557139992713928,0.8943279981613159,19.40130043029785,0.21289999783039093,249.5264991,47.2036382,5.73158,26.137300491333008,5.424739811132895e-06,0.027590099722146988,0.1075650006532669,9.422369657841045e-06,ZTF18abrzzyk
2458956.8876505,1,1202387652815,20.221399307250977,/ztf/archive/sci/2020/0417/387639/ztf_20200417387639_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.202387652815015e+18,t,12.0,1202.0,28.0,762.0,3053.7900390625,1355.469970703125,249.5264323,47.2035292,19.838899612426758,0.21504899859428406,1.3672800064086914,20.116199493408203,0.3758000135421753,0.24552400410175323,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.024202000349760056,0.2772980034351349,3.109999895095825,0.6899999976158142,18.707000732421875,0.1051660031080246,0.7884320020675659,0.7829999923706055,0.6890000104904175,0.25176799297332764,0.22154299914836884,1.136430025100708,5.0,0.0,0.8914290070533752,0.9408640265464783,19.87190055847168,0.3799999952316284,249.5264494,47.2035951,7.78816,25.736900329589844,1.050710034178337e-05,0.037914201617240906,-0.1058259978890419,1.9242399503127672e-05,ZTF18abrzzyk
2458956.9075,3,1202407502815,18.366600036621094,/ztf/archive/sci/2020/0417/407477/ztf_20200417407477_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1202.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.952199935913086,1.2038700333505403e-05,0.055006399750709534,0.19144299626350403,5.999000131851062e-05,ZTF18abrzzyk
2458956.9281019,3,1202428102815,17.474300384521484,/ztf/archive/sci/2020/0417/428090/ztf_20200417428090_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1202.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.204500198364258,2.0184599634376355e-05,0.05742580071091652,0.16995500028133392,8.494040230289102e-05,ZTF18abrzzyk
2458961.9457176,2,1207445712815,20.320199966430664,/ztf/archive/sci/2020/0422/445718/ztf_20200422445718_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,1.207445712815015e+18,t,9.0,1207.0,28.0,762.0,3052.699951171875,1342.7900390625,249.526461,47.203417,19.63610076904297,0.15548500418663025,1.339709997177124,19.408000946044922,0.15649999678134918,0.79100501537323,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,-0.18330100178718567,-0.22811000049114227,1.467519998550415,0.6710000038146973,19.804399490356445,0.9121779799461365,2.0,0.9330000281333923,0.8849999904632568,0.6357669830322266,0.6030589938163757,1.0542399883270264,5.0,0.0,0.9300000071525574,0.9933120012283325,19.416099548339844,0.19629999995231628,249.5264991,47.2036382,7.80494,26.238100051879883,4.041559805045836e-06,0.023784799501299858,0.10966400057077408,7.044880021567224e-06,ZTF18abrzzyk
2458962.9979745,1,1208497972815,20.628799438476562,/ztf/archive/sci/2020/0423/497951/ztf_20200423497951_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1208.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.27440071105957,5.850019988429267e-06,0.02867479994893074,-0.07090750336647034,1.0181400284636766e-05,ZTF18abrzzyk
2458961.9448148,2,1207444812815,20.347999572753906,/ztf/archive/sci/2020/0422/444734/ztf_20200422444734_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.207444812815015e+18,t,3.0,1207.0,28.0,762.0,3053.429931640625,1341.969970703125,249.5265796,47.2034946,19.76919937133789,0.1897359937429428,1.2775499820709229,19.797199249267578,0.2240999937057495,0.5484790205955505,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,-0.3555150032043457,0.028037000447511673,1.4238300323486328,0.8220000267028809,19.06719970703125,0.5508049726486206,2.0,0.8100000023841858,0.6970000267028809,0.5688869953155518,0.4895240068435669,1.16211998462677,4.0,0.0,0.9542859792709351,1.0,19.621700286865234,0.2379000037908554,249.5264991,47.2036382,6.98017,26.232200622558594,4.267510121280793e-06,0.024421900510787964,0.11648999899625778,7.465760063496418e-06,ZTF18abrzzyk
2458961.9629861,3,1207462982815,19.73539924621582,/ztf/archive/sci/2020/0422/462963/ztf_20200422462963_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1207.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.667499542236328,2.1561700123129413e-06,0.025800099596381187,0.201882004737854,1.1513499885040801e-05,ZTF18abrzzyk
2458961.980625,3,1207480622815,19.786500930786133,/ztf/archive/sci/2020/0422/480613/ztf_20200422480613_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1207.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.66469955444336,2.098119921356556e-06,0.02527490071952343,0.2012449949979782,1.1287999768683221e-05,ZTF18abrzzyk
2458962.8275116,2,1208327512815,20.42460060119629,/ztf/archive/sci/2020/0423/327488/ztf_20200423327488_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1208.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.255199432373047,3.7310499010345666e-06,0.02277269959449768,0.10916899889707565,6.481880063802237e-06,ZTF18abrzzyk
2458962.8681713,1,1208368172815,20.855499267578125,/ztf/archive/sci/2020/0423/368148/ztf_20200423368148_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1208.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.28730010986328,7.30439978724462e-06,0.031924400478601456,-0.10040800273418427,1.2641899957088754e-05,ZTF18abrzzyk
2458962.907037,3,1208407032815,20.11240005493164,/ztf/archive/sci/2020/0423/407014/ztf_20200423407014_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1208.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.71980094909668,1.4365399465532391e-06,0.020901499316096306,0.1946759968996048,7.787410140736029e-06,ZTF18abrzzyk
2458962.9201852,3,1208420182815,20.080299377441406,/ztf/archive/sci/2020/0423/420185/ztf_20200423420185_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1208.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.71310043334961,1.3520400443667313e-06,0.020237499848008156,0.1940149962902069,7.301709956664126e-06,ZTF18abrzzyk
2458962.9784838,2,1208478482815,20.449800491333008,/ztf/archive/sci/2020/0423/478484/ztf_20200423478484_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1208.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.265600204467773,4.400640136736911e-06,0.024858200922608376,0.11671900004148483,7.6238798101258e-06,ZTF18abrzzyk
2458962.9989005,1,1208498902815,20.514999389648438,/ztf/archive/sci/2020/0423/498889/ztf_20200423498889_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1208.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.273300170898438,6.134159775683656e-06,0.02928980067372322,-0.06349430233240128,1.078750028682407e-05,ZTF18abrzzyk
2458963.0034144,1,1208503412815,20.242300033569336,/ztf/archive/sci/2020/0423/503414/ztf_20200423503414_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1.208503412815015e+18,t,5.0,1208.0,28.0,762.0,3060.489990234375,1335.81005859375,249.5265394,47.2034782,19.545400619506836,0.15672199428081512,1.7517000436782837,19.228900909423828,0.15700000524520874,0.4726000130176544,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.2784999907016754,-0.3164989948272705,2.4700000286102295,0.9779999852180481,12.00570011138916,1.0133899450302124,1.019469976425171,0.7839999794960022,0.753000020980835,0.3174090087413788,0.30485799908638,1.0411700010299683,1.0,0.0,0.9385709762573242,1.0,19.01460075378418,0.16380000114440918,249.5264494,47.2035951,12.1121,26.273399353027344,6.468640094681177e-06,0.02987319976091385,-0.0603719986975193,1.163159959105542e-05,ZTF18abrzzyk
2458963.9373727,1,1209437372815,20.865800857543945,/ztf/archive/sci/2020/0424/437269/ztf_20200424437269_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1209.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.27280044555664,3.8170101106516086e-06,0.023170899599790573,-0.05644410103559494,6.6623802013054956e-06,ZTF18abrzzyk
2458971.9272222,1,1217427222815,20.962299346923828,/ztf/archive/sci/2020/0502/427222/ztf_20200502427222_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1217.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.327999114990234,4.885970156465191e-06,0.026141399517655373,-0.08662070333957672,8.489079846185632e-06,ZTF18abrzzyk
2458972.9097454,2,1218409742815,20.18720054626465,/ztf/archive/sci/2020/0503/409688/ztf_20200503409688_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1218.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.183799743652344,4.774839908350259e-06,0.02573009952902794,0.10741300135850906,8.291969606943894e-06,ZTF18abrzzyk
2458974.806794,2,1220306795215,19.886899948120117,/ztf/archive/sci/2020/0505/306794/ztf_20200505306794_001761_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.220306795215015e+18,t,12.0,1220.0,52.0,1761.0,2180.219970703125,2286.239990234375,249.5265223,47.2035475,19.45439910888672,0.18068000674247742,1.584939956665039,18.99959945678711,0.18940000236034393,0.18801400065422058,17.767000198364258,0.0729999989271164,6.006999969482422,0.35100001096725464,0.20186400413513184,-0.4547789990901947,2.119999885559082,0.9990000128746033,794.2639770507812,0.8873019814491272,1.0980299711227417,1.0820000171661377,0.8949999809265137,0.5103769898414612,0.4221700131893158,1.208940029144287,2.0,0.0,0.7728570103645325,1.0,18.993799209594727,0.23960000276565552,249.5264466,47.2035289,7.25191,26.207399368286133,4.364259893918643e-06,0.024585599079728127,0.09730380028486252,7.930700121505652e-06,ZTF18abrzzyk
2458974.9469792,1,1220446972815,19.970199584960938,/ztf/archive/sci/2020/0505/446968/ztf_20200505446968_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1220.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.304100036621094,7.872509740991518e-06,0.03243400156497955,-0.0403841994702816,1.4869099686620757e-05,ZTF18abrzzyk
2458975.9259606,1,1221425962815,19.761699676513672,/ztf/archive/sci/2020/0506/425949/ztf_20200506425949_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1221.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.331899642944336,8.159149729181081e-06,0.032232701778411865,-0.045278400182724,1.6570600564591587e-05,ZTF18abrzzyk
